#This data is provided for replicating the analyses in White et al. 2012.
#If the MCDB data is needed for other reasons, it should be acquired from the Ecological Archives Data Paper publication by Thibault et al. (http://esapubs.org/archive/ecol/E092/201/).
1001,1997,NEVI,1
1001,1997,PEKE,55
1001,1997,SOMO,8
1002,1997,LOCA,1
1002,1997,MILO,1
1002,1997,PEKE,69
1002,1997,SOMO,21
1003,1997,PEKE,5
1003,1997,SOMO,11
1004,1997,SOCI,5
1005,1997,LOCA,1
1005,1997,PEKE,53
1005,1997,SOMO,7
1006,1997,MYRU,22
1006,1997,PEKE,2
1006,1997,SOCI,6
1006,1997,SOMO,8
1007,1997,MILO,2
1007,1997,MYRU,8
1007,1997,NEVI,1
1007,1997,PEKE,35
1007,1997,SOCI,9
1007,1997,SOMO,3
1007,1997,SYBO,1
1008,2002,CHFO,22
1008,2002,CHPE,52
1008,2002,CHSX,4
1008,2002,DIDE,12
1008,2002,DIME,20
1008,2002,NELE,50
1008,2002,PEBO,18
1008,2002,PECR,79
1008,2002,PEER,59
1008,2002,PELO,5
1008,2002,PEMA,78
1008,2002,PEPA,9
1008,2002,PESX,6
1008,2002,PETR,47
1008,2002,TAPA,2
1009,2002,AMLE,3
1009,2002,CHFA,16
1009,2002,CHFO,3
1009,2002,CHPE,10
1009,2002,CHSP,11
1009,2002,CHSX,3
1009,2002,DIME,77
1009,2002,NELE,16
1009,2002,ONTO,2
1009,2002,PEBO,3
1009,2002,PECR,12
1009,2002,PEER,17
1009,2002,PELO,45
1009,2002,PEMA,1
1009,2002,PESX,1
1009,2002,PETR,4
1010,2002,AMHA,2
1010,2002,CHFO,11
1010,2002,CHSP,1
1010,2002,CHSX,10
1010,2002,DIDE,1
1010,2002,DIME,16
1010,2002,MUMU,4
1010,2002,NEDE,4
1010,2002,NELE,11
1010,2002,PEBO,8
1010,2002,PECR,31
1010,2002,PEER,79
1010,2002,PELO,5
1010,2002,PESX,3
1010,2002,PETR,3
1010,2002,TADR,1
1011,2002,AMLE,1
1011,2002,DIME,29
1011,2002,DIPA,1
1011,2002,MICA,2
1011,2002,NELE,1
1011,2002,ONTO,2
1011,2002,PEBO,27
1011,2002,PELO,12
1011,2002,PEMA,42
1011,2002,REME,6
1012,2002,AMLE,2
1012,2002,CHFA,3
1012,2002,CHFO,13
1012,2002,CHPE,12
1012,2002,CHSP,12
1012,2002,CHSX,3
1012,2002,DIDE,6
1012,2002,DIME,28
1012,2002,DIPA,1
1012,2002,NELE,81
1012,2002,PEBO,50
1012,2002,PECR,44
1012,2002,PEER,74
1012,2002,PELO,2
1012,2002,PEMA,9
1012,2002,PESX,7
1012,2002,PETR,14
1013,1999,GLSA,27
1013,1999,MIOR,29
1013,1999,MUER,4
1013,1999,MUMU,1
1013,1999,MYCA,16
1013,1999,NECI,1
1013,1999,NEFU,2
1013,1999,NEGI,4
1013,1999,PEMA,910
1013,1999,SOBA,12
1013,1999,SOPC,33
1013,1999,SOSO,17
1013,1999,SOTR,195
1013,1999,SOVA,5
1013,1999,TATO,98
1013,1999,ZATR,1
1014,1999,GLSA,18
1014,1999,MIOR,83
1014,1999,MUER,8
1014,1999,MYCA,22
1014,1999,NEFU,15
1014,1999,PEMA,1074
1014,1999,SCOR,1
1014,1999,SOBA,24
1014,1999,SOPC,74
1014,1999,SOSO,37
1014,1999,SOTR,182
1014,1999,SOVA,18
1014,1999,TADO,1
1014,1999,TATO,261
1014,1999,ZATR,4
1015,1999,MIOR,74
1015,1999,MUER,8
1015,1999,MYCA,4
1015,1999,NEFU,35
1015,1999,PEMA,1293
1015,1999,SOBA,14
1015,1999,SOPC,43
1015,1999,SOSO,23
1015,1999,SOTR,145
1015,1999,SOVA,34
1015,1999,SPBE,7
1015,1999,SYBA,1
1015,1999,TATO,336
1015,1999,ZATR,26
1016,1999,MUER,11
1016,1999,MYCA,137
1016,1999,NEFU,52
1016,1999,PEMA,1158
1016,1999,SOBA,8
1016,1999,SOPC,18
1016,1999,SOSO,18
1016,1999,SOTR,111
1016,1999,SOVA,80
1016,1999,SPBE,12
1016,1999,TATO,208
1016,1999,ZATR,10
1017,1999,GLSA,21
1017,1999,MIOR,64
1017,1999,MUER,8
1017,1999,MYCA,25
1017,1999,NEFU,29
1017,1999,NEGI,4
1017,1999,PEMA,1047
1017,1999,SCOR,2
1017,1999,SOBA,24
1017,1999,SOPC,87
1017,1999,SOSO,24
1017,1999,SOTR,281
1017,1999,SOVA,16
1017,1999,SPBE,1
1017,1999,SYBA,3
1017,1999,TADO,13
1017,1999,TATO,350
1017,1999,ZATR,8
1018,1999,GLSA,36
1018,1999,MIOR,109
1018,1999,MUER,5
1018,1999,MUMU,1
1018,1999,MYCA,35
1018,1999,NECI,1
1018,1999,NEFU,25
1018,1999,NEGI,1
1018,1999,PEMA,1045
1018,1999,SCOR,1
1018,1999,SOBA,15
1018,1999,SOPC,87
1018,1999,SOSO,30
1018,1999,SOTR,251
1018,1999,SOVA,25
1018,1999,SPBE,1
1018,1999,SYBA,2
1018,1999,TADO,1
1018,1999,TATO,336
1018,1999,ZATR,5
1019,1999,DIVI,1
1019,1999,MIOR,79
1019,1999,MITO,2
1019,1999,MUER,9
1019,1999,MYCA,2
1019,1999,NEFU,127
1019,1999,NEGI,1
1019,1999,PEMA,1261
1019,1999,SOBA,4
1019,1999,SOPC,7
1019,1999,SOSO,10
1019,1999,SOTR,174
1019,1999,SOVA,57
1019,1999,SPBE,9
1019,1999,SYBA,1
1019,1999,TATO,300
1019,1999,ZATR,26
1020,1999,MIOR,209
1020,1999,MUER,11
1020,1999,MYCA,1
1020,1999,NEFU,53
1020,1999,NEGI,1
1020,1999,PEMA,1012
1020,1999,SCOR,2
1020,1999,SOBA,8
1020,1999,SOPC,29
1020,1999,SOSO,13
1020,1999,SOTR,242
1020,1999,SOVA,108
1020,1999,SPBE,21
1020,1999,TATO,310
1020,1999,ZATR,30
1021,1978,AMHA,13
1021,1978,CHBA,8
1021,1978,CHIN,9
1021,1978,CHPE,8
1021,1978,DIME,13
1021,1978,NEAL,12
1021,1978,NELE,1
1021,1978,PEER,7
1021,1978,PELO,4
1021,1978,SPTE,1
1021,1978,SYAU,1
1022,1978,AMHA,9
1022,1978,CHBA,24
1022,1978,CHIN,77
1022,1978,CHPE,10
1022,1978,DIME,34
1022,1978,NEAL,46
1022,1978,NELE,13
1022,1978,PEAM,5
1022,1978,PEER,22
1022,1978,PELO,5
1022,1978,SYAU,1
1023,1978,AMHA,1
1023,1978,DIME,7
1023,1978,PEAM,10
1023,1978,PEER,3
1024,1978,DIME,2
1024,1978,NEAL,29
1024,1978,NELE,1
1024,1978,NEST,1
1024,1978,ONTO,2
1024,1978,PEER,14
1024,1978,PEMA,2
1024,1978,SYFL,1
1025,1978,CHIN,2
1025,1978,DIME,1
1025,1978,DIOR,1
1025,1978,NEAL,2
1025,1978,NELE,1
1025,1978,PEER,3
1025,1978,TADR,1
1026,1978,DIOR,2
1026,1978,NEAL,9
1026,1978,NELE,1
1026,1978,NEST,1
1026,1978,PELE,1
1026,1978,PEMA,1
1026,1978,SYAU,1
1026,1978,SYFL,1
1027,1978,NEAL,4
1027,1978,NELE,3
1027,1978,PEER,1
1027,1978,PELE,1
1028,1978,AMHA,1
1028,1978,CHBA,1
1028,1978,CHIN,5
1028,1978,DIME,4
1029,1980,MILO,5
1029,1980,MIMO,19
1029,1980,MYGA,33
1029,1980,PEMA,86
1029,1980,TAMI,107
1030,1980,MILO,17
1030,1980,MIMO,7
1030,1980,MYGA,57
1030,1980,PEMA,76
1030,1980,TAMI,138
1031,1980,MILO,5
1031,1980,MIMO,7
1031,1980,MYGA,140
1031,1980,PEMA,90
1031,1980,TAMI,59
1032,1980,MILO,10
1032,1980,MIMO,5
1032,1980,MYGA,126
1032,1980,PEMA,78
1032,1980,TAMI,95
1033,1980,MILO,7
1033,1980,MIMO,10
1033,1980,MYGA,121
1033,1980,PEMA,119
1033,1980,TAMI,57
1036,1982,NOCR,1
1036,1982,PEER,1
1037,1982,CHBA,2
1037,1982,NEAL,2
1037,1982,NOCR,6
1037,1982,PEER,2
1038,1982,CHBA,25
1038,1982,NOCR,1
1038,1982,PEAM,13
1039,1982,CHBA,5
1039,1982,PEAM,14
1155,1960,AMLE,6
1155,1960,DIME,13
1155,1960,DIMI,26
1155,1960,PELO,39
1156,1960,AMLE,2
1156,1960,CHFO,4
1156,1960,DIME,40
1156,1960,PELO,21
1157,1960,AMLE,1
1157,1960,CHFO,12
1157,1960,DIME,25
1157,1960,DIMI,23
1157,1960,PELO,26
1158,1960,AMLE,6
1158,1960,DIME,2
1158,1960,DIMI,121
1158,1960,ONTO,4
1158,1960,PELO,9
1158,1960,PEMA,11
1159,1960,AMLE,30
1159,1960,CHFO,56
1159,1960,DIME,3
1159,1960,DIMI,51
1159,1960,ONTO,2
1159,1960,PELO,61
1160,1960,AMLE,18
1160,1960,DIME,19
1160,1960,DIMI,1
1160,1960,ONTO,10
1160,1960,PELO,32
1160,1960,PEMA,3
1160,1960,PEPA,3
1161,1960,DIME,135
1161,1960,DIOR,49
1162,1960,DIMI,68
1163,1960,PEMA,19
1163,1960,PEPA,3
1163,1960,PETR,9
1164,1960,PEMA,33
1164,1960,PETR,4
1165,1975,MYGA,99
1165,1975,PEMA,10
1165,1975,SOCI,6
1165,1975,TAMI,32
1166,1975,MIMO,6
1166,1975,MYGA,79
1166,1975,PEMA,23
1166,1975,SOCI,1
1166,1975,TAMI,32
1167,1974,BLBR,12
1167,1974,MIPE,8
1167,1974,MYGA,10
1167,1974,PEMA,11
1167,1974,SOCI,4
1167,1974,SOFU,6
1167,1974,SYCO,3
1168,1975,BLBR,8
1168,1975,MYGA,18
1168,1975,NAIN,1
1168,1975,PELE,7
1168,1975,PEMA,12
1168,1975,SOFU,1
1169,1975,BLBR,21
1169,1975,MIPE,2
1169,1975,MYGA,11
1169,1975,PELE,5
1169,1975,PEMA,16
1169,1975,SOCI,3
1169,1975,SOFU,16
1170,1975,BLBR,20
1170,1975,MYGA,24
1170,1975,PELE,1
1170,1975,PEMA,35
1170,1975,SOCI,1
1170,1975,SOFU,8
1171,1959,BLBR,78
1171,1959,OCNU,93
1171,1959,PEGO,19
1172,1959,BLBR,19
1172,1959,OCNU,53
1172,1959,PEGO,56
1172,1959,REFU,5
1173,1959,BLBR,8
1173,1959,OCNU,4
1173,1959,PEGO,15
1173,1959,REFU,1
1174,1959,BLBR,26
1174,1959,OCNU,4
1174,1959,PEGO,23
1174,1959,REFU,4
1175,1959,BLBR,31
1175,1959,OCNU,6
1175,1959,PEGO,9
1175,1959,REFU,10
1176,1959,BLBR,18
1176,1959,OCNU,18
1176,1959,PEGO,33
1176,1959,REFU,2
1177,1960,BLBR,33
1177,1960,OCNU,29
1177,1960,PEGO,11
1177,1960,REFU,9
1178,1960,BLBR,24
1178,1960,OCNU,63
1178,1960,PEGO,18
1178,1960,REFU,29
1179,1960,BLBR,52
1179,1960,OCNU,24
1179,1960,PEGO,8
1180,1988,MILO,2
1180,1988,MIMO,1
1180,1988,NECI,1
1180,1988,PEMA,30
1180,1988,PEPA,1
1180,1988,SOVA,2
1180,1988,SPLA,7
1180,1988,SPTO,1
1180,1988,TAMI,5
1180,1988,THTA,1
1180,1988,ZAPR,17
1181,1988,PEMA,25
1181,1988,PEPA,4
1181,1988,SOVA,5
1181,1988,SPLA,1
1181,1988,TAMI,1
1181,1988,ZAPR,14
1184,1988,MASU,8
1184,1988,NICO,13
1184,1988,NIFU,1
1184,1988,RARA,2
1185,1988,MASU,2
1185,1988,NICO,6
1186,1988,MASU,1
1186,1988,NICO,5
1186,1988,NIFU,1
1186,1988,RARA,2
1187,1988,MASU,6
1187,1988,MUPA,1
1187,1988,NICO,5
1187,1988,NIFU,1
1187,1988,RARA,1
1188,1988,MASU,2
1188,1988,NICO,22
1189,1988,MASU,4
1189,1988,NICO,3
1189,1988,NIFU,6
1190,1988,MASU,4
1190,1988,NICO,19
1190,1988,NIFU,3
1191,1993,BAIN,1
1191,1993,CRFU,1
1191,1993,HYSU,1
1191,1993,MUPA,1
1191,1993,NICO,1
1191,1993,NIFU,4
1191,1993,RATZ,3
1192,1993,CRFU,1
1192,1993,CRRU,1
1192,1993,HYSU,1
1192,1993,MASU,1
1192,1993,MUPA,2
1192,1993,NIFU,5
1193,1993,CRRU,1
1193,1993,LEED,1
1193,1993,MASU,2
1193,1993,MUPA,1
1193,1993,NICO,4
1194,1993,MASU,1
1194,1993,NICO,11
1195,1993,MASU,6
1195,1993,MUPA,8
1195,1993,NICO,9
1195,1993,NIFU,1
1196,1993,CRHO,1
1196,1993,HYSU,1
1196,1993,MASU,1
1196,1993,MUPA,2
1196,1993,NICO,6
1196,1993,NIFU,1
1197,2002,CRBA,2
1197,2002,CRCR,2
1197,2002,CRGO,5
1197,2002,CRGR,1
1197,2002,HEFU,7
1197,2002,HYAE,1
1197,2002,HYPA,8
1197,2002,HYST,33
1197,2002,PRTU,74
1197,2002,SYJO,11
1197,2002,SYOL,2
1198,2003,CRBA,1
1198,2003,CRCR,8
1198,2003,CRGO,2
1198,2003,CRGR,4
1198,2003,DEFE,14
1198,2003,GRKU,1
1198,2003,HEFU,16
1198,2003,HYAE,1
1198,2003,HYPA,7
1198,2003,HYST,38
1198,2003,HYUN,16
1198,2003,LONU,2
1198,2003,MALO,6
1198,2003,PASC,3
1198,2003,PRTU,13
1198,2003,SYC.,1
1198,2003,SYJO,7
1198,2003,SYOL,5
1199,2002,CRGO,6
1199,2002,HYPA,4
1199,2002,HYST,8
1199,2002,MALO,17
1199,2002,PRTU,2
1199,2002,SURE,1
1199,2002,SYJO,23
1199,2002,SYOL,3
1200,2002,CRBA,5
1200,2002,CRCR,11
1200,2002,CRDO,2
1200,2002,CRGO,4
1200,2002,CRGR,1
1200,2002,DEFE,2
1200,2002,GRKU,2
1200,2002,HEFU,3
1200,2002,HYAE,3
1200,2002,HYPA,3
1200,2002,HYST,13
1200,2002,HYUN,14
1200,2002,LONU,6
1200,2002,MALO,3
1200,2002,MUMI,28
1200,2002,PASC,6
1200,2002,PRTU,2
1200,2002,STLO,2
1200,2002,SURE,2
1200,2002,SYJO,24
1200,2002,SYOL,4
1201,2002,CRBA,2
1201,2002,CRCR,17
1201,2002,CRDO,8
1201,2002,CRGO,3
1201,2002,DEFE,7
1201,2002,GRKU,3
1201,2002,HEFU,7
1201,2002,HYAE,6
1201,2002,HYPA,11
1201,2002,HYST,80
1201,2002,HYUN,13
1201,2002,LONU,1
1201,2002,MALO,6
1201,2002,PASC,1
1201,2002,PRTU,2
1201,2002,SURE,2
1201,2002,SYJO,33
1201,2002,SYOL,20
1202,2004,AMLE,4
1202,2004,DIOR,61
1202,2004,LECU,6
1202,2004,ONLE,2
1202,2004,PEMA,119
1202,2004,PEPA,29
1202,2004,PETR,1
1202,2004,REME,9
1202,2004,TAMI,1
1203,2004,DIOR,7
1203,2004,LECU,2
1203,2004,PEMA,15
1203,2004,PEPA,1
1203,2004,REME,3
1204,1974,ONLE,10
1204,1974,PEMA,54
1204,1974,PEPA,362
1204,1974,REME,6
1204,1974,SPTO,1
1205,1974,ONLE,5
1205,1974,PEMA,14
1205,1974,PEPA,107
1205,1974,REME,2
1206,1995,CRDO,1
1206,1995,CRHD,5
1206,1995,CRMU,1
1206,1995,CRPO,1
1206,1995,PASC,7
1206,1995,SYJO,1
1206,1995,SYOL,2
1207,1995,COSN,1
1207,1995,CRDO,7
1207,1995,CRHD,7
1207,1995,CROL,2
1207,1995,CRPO,7
1207,1995,PASC,1
1207,1995,SYOL,2
1208,1998,COSN,27
1208,1998,CRBA,148
1208,1998,CRCR,108
1208,1998,CRDE,13
1208,1998,CRDO,108
1208,1998,CRGO,1
1208,1998,CRGR,13
1208,1998,CRHD,1
1208,1998,CRLU,13
1208,1998,CRMU,1
1208,1998,CRNI,1
1208,1998,CROL,121
1208,1998,CRPO,27
1208,1998,PASC,243
1208,1998,SURE,54
1208,1998,SYJO,337
1208,1998,SYKO,13
1208,1998,SYOL,121
1209,1995,CRDO,2
1209,1995,CRHD,8
1209,1995,CRMU,1
1209,1995,CRPO,4
1209,1995,PASC,2
1209,1995,SYOL,5
1210,1996,COSN,5
1210,1996,CRBA,1
1210,1996,CRDO,1
1210,1996,CRNI,11
1210,1996,CROL,4
1210,1996,CRPO,2
1210,1996,PASC,23
1210,1996,SURE,2
1210,1996,SYJO,11
1210,1996,SYOL,2
1211,1995,COSN,6
1211,1995,CRDO,15
1211,1995,CRHD,4
1211,1995,CRPO,12
1211,1995,PASC,17
1211,1995,SURE,1
1211,1995,SYJO,3
1211,1995,SYOL,8
1212,1998,DEFE,19
1212,1998,HBSX,34
1212,1998,HYSX,378
1212,1998,LOSP,7
1212,1998,MLSX,10
1212,1998,PRSP,270
1212,1998,STLO,18
1213,1997,ONLE,1
1213,1997,PEMA,38
1213,1997,PEPA,107
1213,1997,REME,6
1214,1997,PEMA,32
1214,1997,PEPA,4
1214,1997,REME,1
1215,1997,ONLE,1
1215,1997,PEMA,13
1215,1997,PEPA,22
1216,1997,PEMA,6
1216,1997,PEPA,57
1216,1997,REME,1
1217,1997,PEMA,1
1217,1997,PEPA,10
1218,1997,ONLE,5
1218,1997,PEMA,2
1218,1997,PEPA,48
1219,1997,PEMA,25
1219,1997,PEPA,1
1219,1997,REME,11
1220,1997,PEPA,3
1221,1997,PEMA,20
1221,1997,PEPA,11
1221,1997,REME,1
1222,1998,PEMA,17
1222,1998,PEPA,4
1222,1998,SYNU,1
1223,1998,LECU,2
1223,1998,MIMO,1
1223,1998,PEMA,52
1223,1998,PEPA,169
1224,1998,PEMA,67
1224,1998,PEPA,57
1224,1998,REME,1
1225,1998,PEMA,1
1225,1998,PEPA,29
1226,1998,PEPA,35
1227,1998,ONLE,4
1227,1998,PEPA,115
1228,1998,ONLE,1
1228,1998,PEMA,14
1228,1998,PEPA,15
1230,1963,COGO,13
1230,1963,DEFE,242
1230,1963,GRPO,13
1230,1963,HYAL,514
1230,1963,HYLU,882
1230,1963,LEST,41
1230,1963,LOFL,278
1230,1963,LOLU,31
1230,1963,MALO,460
1230,1963,MUMI,31
1230,1963,OEHY,76
1230,1963,PRJA,787
1230,1963,STLO,173
1231,2000,CRDO,1
1231,2000,CRGO,3
1231,2000,CRGR,3
1231,2000,HYSX,2
1231,2000,SYJO,2
1231,2000,SYOL,4
1232,2000,CRBA,1
1232,2000,CRCR,5
1232,2000,CRDO,1
1232,2000,CRGO,1
1232,2000,LOSI,1
1232,2000,PASC,1
1232,2000,PRSP,1
1232,2000,STSP,1
1232,2000,SURE,1
1232,2000,SYJO,5
1232,2000,SYOL,1
1233,2000,CRCR,1
1233,2000,CRGO,2
1233,2000,DEFE,1
1233,2000,PASC,4
1233,2000,PRSP,3
1233,2000,SYJO,8
1234,2000,CRBA,1
1234,2000,CRCR,2
1234,2000,CRGR,1
1234,2000,HYUN,1
1234,2000,SYJO,1
1234,2000,SYOL,1
1235,2000,CRCR,1
1235,2000,HYSX,1
1236,2000,CRCR,1
1236,2000,PASC,1
1236,2000,SYJO,2
1236,2000,SYOL,1
1237,2000,CRBA,1
1237,2000,CRCR,2
1237,2000,CRGO,4
1237,2000,CRGR,1
1237,2000,SYJO,2
1237,2000,SYOL,1
1238,2000,CRBA,1
1238,2000,CRGR,1
1238,2000,SYJO,6
1239,2000,CRGR,2
1239,2000,HYSX,1
1239,2000,MALO,1
1239,2000,SYJO,2
1240,1998,BLBR,57
1240,1998,MIPE,151
1240,1998,MUMU,1
1240,1998,MUNI,2
1240,1998,ONZI,2
1240,1998,PABR,13
1240,1998,PELE,18
1240,1998,PEMA,1
1240,1998,RANO,7
1240,1998,RARA,2
1240,1998,SOCI,13
1240,1998,ZAHU,128
1241,1998,BLBR,24
1241,1998,MIPE,101
1241,1998,PABR,2
1241,1998,PELE,1
1241,1998,RANO,1
1241,1998,RARA,7
1241,1998,SOCI,1
1241,1998,TAST,1
1241,1998,ZAHU,35
1242,1994,DIMA,6
1242,1994,HEAN,7
1242,1994,HOSC,4
1242,1994,MARO,2
1242,1994,MOBR,2
1242,1994,OESP,2
1242,1994,OETR,2
1242,1994,OLFU,58
1242,1994,PRGU,10
1242,1994,RARA,43
1242,1994,SIAT,910
1242,1994,SIHI,1
1242,1994,ZYBR,600
1243,1994,DIMA,2
1243,1994,HEAN,2
1243,1994,HOSC,8
1243,1994,MARO,5
1243,1994,OLFU,59
1243,1994,PRGU,5
1243,1994,RARA,104
1243,1994,SIAT,154
1243,1994,ZYBR,262
1244,1994,HEAN,6
1244,1994,MOBR,2
1244,1994,RARA,6
1244,1994,SIAT,74
1244,1994,SIHI,41
1244,1994,ZYBR,45
1245,1994,SIAT,58
1245,1994,SIHI,2
1245,1994,ZYBR,18
1246,1994,HOAL,6
1246,1994,ORCO,60
1246,1994,PEAZ,182
1246,1994,REFU,100
1246,1994,RESU,4
1246,1994,SIAL,1
1247,1994,HOAL,12
1247,1994,LIPI,21
1247,1994,ORCO,13
1247,1994,PEAZ,36
1247,1994,REFU,348
1247,1994,SIAL,19
1248,2003,GLSA,5
1248,2003,MISP,9
1248,2003,NEFU,16
1248,2003,PEMA,119
1248,2003,SPBE,30
1248,2003,SPLA,66
1248,2003,TADO,2
1248,2003,TASX,217
1249,1971,CHIN,67
1249,1971,CHPE,73
1249,1971,DIME,566
1249,1971,DIOR,2
1249,1971,NEAM,38
1249,1971,ONAR,12
1249,1971,PEER,12
1249,1971,PEFL,1
1249,1971,PEMA,11
1250,2005,AKSN,29
1250,2005,DIMA,23
1250,2005,MAMU,55
1250,2005,MIDE,75
1250,2005,MOSP,17
1250,2005,OECA,16
1250,2005,OERO,62
1250,2005,OREM,153
1250,2005,ORMC,77
1250,2005,PHOP,11
1250,2005,PRCU,45
1250,2005,PRGO,29
1250,2005,PRRO,27
1250,2005,RHMA,13
1251,1999,GLSA,2
1251,1999,MIOR,46
1251,1999,MUER,5
1251,1999,MUMU,1
1251,1999,MYGA,1
1251,1999,NEGI,5
1251,1999,PEMA,153
1251,1999,SOMO,11
1251,1999,SOTR,78
1251,1999,SOVA,136
1251,1999,TATO,2
1251,1999,ZATR,5
1252,1981,CANI,1
1252,1981,CANO,3
1252,1981,LESA,9
1252,1981,SULO,1
1252,1981,TUGL,2
1253,1981,LESA,5
1253,1981,RATI,1
1253,1981,TUGL,5
1254,1981,LESA,3
1254,1981,LNCA,1
1254,1981,MARA,1
1254,1981,RAEX,1
1254,1981,SULO,1
1254,1981,SUMU,2
1255,1981,LESA,2
1255,1981,SUMU,1
1255,1981,TUGL,1
1256,1981,LESA,11
1256,1981,TUGL,1
1257,1981,LESA,10
1257,1981,RHLA,2
1257,1981,SUMU,2
1258,1962,BLBR,7
1258,1962,MIPE,2
1258,1962,MYGA,51
1258,1962,PELE,25
1258,1962,PEMA,22
1258,1962,PESX,23
1258,1962,SOCI,17
1258,1962,SYCO,2
1258,1962,TAMI,3
1258,1962,TAST,4
1258,1962,ZAHU,5
1259,1962,MIPE,3
1259,1962,MYGA,8
1259,1962,PELE,16
1259,1962,PEMA,11
1259,1962,PESX,20
1259,1962,SOCI,3
1259,1962,TAST,11
1259,1962,ZAHU,5
1260,1962,BLBR,30
1260,1962,MIPE,26
1260,1962,MYGA,63
1260,1962,PELE,30
1260,1962,PEMA,24
1260,1962,PESX,3
1260,1962,SOCI,16
1260,1962,TAST,8
1260,1962,ZAHU,59
1261,1962,BLBR,5
1261,1962,MIPE,15
1261,1962,ONLE,3
1261,1962,PEMA,16
1261,1962,SOAC,2
1261,1962,SOCI,5
1261,1962,ZAHU,7
1262,1993,CHIN,420
1262,1993,CHPE,550
1262,1993,DIME,1366
1262,1993,DIOR,177
1262,1993,NEAL,415
1262,1993,NEMI,97
1262,1993,PEER,319
1262,1993,PEFL,225
1262,1993,PEFS,263
1262,1993,PELE,408
1262,1993,PEMA,78
1262,1993,REME,408
1262,1993,SIHI,189
1263,1962,AMLE,35
1263,1962,CHFO,11
1263,1962,DIME,895
1263,1962,NELE,19
1263,1962,ONTO,17
1263,1962,PECR,9
1263,1962,PEER,9
1263,1962,PELO,76
1263,1962,PEMA,134
1263,1962,PETR,1
1263,1962,THUM,1
1264,1983,AMHA,104
1264,1983,CHBA,1
1264,1983,CHPE,1
1264,1983,DIME,751
1264,1983,MUMU,6
1264,1983,NEAL,35
1264,1983,ONTO,18
1264,1983,PEAM,282
1264,1983,PEER,1
1264,1983,PEMA,3
1264,1983,PEME,1
1264,1983,SIAR,22
1264,1983,SPTE,210
1265,1982,ALBA,71
1265,1982,ALSI,8
1265,1982,CAPA,3
1265,1982,DISA,102
1265,1982,EUNA,30
1265,1982,MRME,32
1265,1982,PHRO,17
1265,1982,RHOP,17
1265,1982,SACR,13
1265,1982,SAKO,11
1266,1985,ALBU,33
1266,1985,ALCU,7
1266,1985,ALSI,35
1266,1985,CAPA,18
1266,1985,DISA,43
1266,1985,EOPR,12
1266,1985,MRME,32
1266,1985,PHRO,47
1266,1985,PYPU,46
1266,1985,RHOP,11
1266,1985,SACR,8
1266,1985,SAKO,23
1266,1985,STAN,21
1267,1985,ALBU,59
1267,1985,ALCU,12
1267,1985,ALSI,54
1267,1985,CAPA,39
1267,1985,DISA,195
1267,1985,MRME,65
1267,1985,PHRO,38
1267,1985,RHOP,41
1267,1985,SACR,36
1267,1985,SAKO,15
1267,1985,STAN,52
1268,1995,MILO,3
1268,1995,MIPE,10
1268,1995,MUER,10
1268,1995,MYGA,79
1268,1995,PEMA,204
1268,1995,PHIN,15
1268,1995,SOCI,36
1268,1995,SOMO,97
1268,1995,TAAM,86
1268,1995,ZAPR,8
1269,1995,MILO,23
1269,1995,MIPE,17
1269,1995,MUER,7
1269,1995,MYGA,79
1269,1995,PEMA,133
1269,1995,PHIN,28
1269,1995,SOCI,27
1269,1995,SOMO,128
1269,1995,TAAM,110
1269,1995,ZAPR,15
1270,1995,MILO,9
1270,1995,MIPE,5
1270,1995,MUER,6
1270,1995,MYGA,267
1270,1995,PEMA,201
1270,1995,SOCI,8
1270,1995,SOMO,8
1270,1995,TAAM,38
1271,1996,GLSA,9
